record_type,catalog_version_code,stable_code,representative_exercise_id,name_ko,name_en,training_type_code,body_focus_code,primary_movement_pattern_code,difficulty_code,difficulty_status,timing_mode_code,default_seconds_per_rep,default_work_seconds,default_rest_seconds,default_transition_seconds,equipment_codes,location_codes,primary_body_area_codes,secondary_body_area_codes,recovery_eligible,instruction_summary_ko,form_cues_ko,instruction_content_version,review_status_code,source_track,source_identity,production_eligible,allowed_experience_level_codes,fitt_template_ids_by_experience,fitt_mapping_exception_code,fitt_mapping_note,mapping_source_exercise_id,v1_exercise_ids,artifact_review_status_code,review_required,source_catalog_version_code,v1_exercise_id,v1_exercise_name_ko,v1_name_en,v1_source_name_en,v1_training_type_code,v1_body_focus_code,v1_primary_body_area_codes,v1_secondary_body_area_codes,v1_target_body_area_codes,v1_timing_mode_code,v1_default_sets,v1_default_reps,v1_default_work_seconds,v1_default_rest_seconds,v1_default_transition_seconds,v1_intensity_level,exercise_stable_code,source_review_status_code,alias_only
EXERCISE,exercise-catalog-v2.0.2-draft,cardio_gait_bodyweight_rex_000062,REX-000062,달리기,run,CARDIO,CARDIO,GAIT,BEGINNER,APPROVED,DURATION,,60,60,15,"[""BODYWEIGHT""]","[""HOME""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",false,달리기 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."",""천천히 시작해 편안한 리듬을 찾는다."",""시선을 앞에 두고 발을 안정적으로 디딘다."",""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0685,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CARDIO-INTERMEDIATE-V1"",""BEGINNER"":""FITT-CARDIO-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000076,"[""NEX-000076""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,cardio_gait_bodyweight_rex_000065,REX-000065,짧은 보폭 달리기,short stride run,CARDIO,CARDIO,GAIT,BEGINNER,APPROVED,DURATION,,60,60,15,"[""BODYWEIGHT""]","[""GYM""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",false,짧은 보폭 달리기 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."",""천천히 시작해 편안한 리듬을 찾는다."",""시선을 앞에 두고 발을 안정적으로 디딘다."",""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,3656,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CARDIO-INTERMEDIATE-V1"",""BEGINNER"":""FITT-CARDIO-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000169,"[""NEX-000169""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,cardio_gait_machine,REX-000070,경사 트레드밀 걷기,walking on incline treadmill,CARDIO,CARDIO,GAIT,BEGINNER,APPROVED,DURATION,,60,60,15,"[""MACHINE""]","[""GYM""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",false,경사 트레드밀 걷기 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."",""천천히 시작해 편안한 리듬을 찾는다."",""시선을 앞에 두고 발을 안정적으로 디딘다."",""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,3666,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CARDIO-INTERMEDIATE-V1"",""BEGINNER"":""FITT-CARDIO-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000170,"[""NEX-000170""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,cardio_gait_machine_rex_000071,REX-000071,스텝밀,walking on stepmill,CARDIO,CARDIO,GAIT,INTERMEDIATE,APPROVED,DURATION,,60,60,15,"[""MACHINE""]","[""GYM""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",false,스텝밀 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."",""천천히 시작해 편안한 리듬을 찾는다."",""시선을 앞에 두고 발을 안정적으로 디딘다."",""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2311,false,"[""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CARDIO-INTERMEDIATE-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000151,"[""NEX-000151""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,cardio_gait_step_box,REX-000068,스텝박스 오르내리기,스텝박스 오르내리기,CARDIO,CARDIO,GAIT,BEGINNER,APPROVED,DURATION,,60,60,15,"[""STEP_BOX""]","[""HOME""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",false,스텝박스 오르내리기 운동은 일정한 리듬으로 몸을 움직이는 유산소 운동입니다.,"[""주변 공간과 발을 디딜 곳을 확인한다."",""천천히 시작해 편안한 리듬을 찾는다."",""시선을 앞에 두고 발을 안정적으로 디딘다."",""속도와 움직임을 낮추며 마무리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,kspo,00c41c823f6141adb2f3b7da95c1213fea98dac6cb3bfaf453f1a4989133d2d2,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CARDIO-INTERMEDIATE-V1"",""BEGINNER"":""FITT-CARDIO-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000172,"[""NEX-000172""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,cardio_jump_plyometric_bodyweight,REX-000059,점핑잭,jack jump (male),CARDIO,CARDIO,JUMP_PLYOMETRIC,BEGINNER,APPROVED,DURATION,,60,60,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]",false,점핑잭 운동은 팔과 다리를 함께 움직이며 반복해서 가볍게 뛰는 유산소 운동입니다.,"[""주변 공간을 확인하고 발을 편하게 모아 선다."",""무릎을 살짝 굽힌 채 팔과 다리를 함께 벌리며 가볍게 뛴다."",""발 앞쪽부터 부드럽게 착지하고 같은 리듬으로 반복한다."",""속도를 낮추며 발을 모으고 호흡을 정리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,3224,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CARDIO-INTERMEDIATE-V1"",""BEGINNER"":""FITT-CARDIO-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000164,"[""NEX-000164""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,cardio_jump_plyometric_jump_rope,REX-000060,줄넘기,jump rope,CARDIO,CARDIO,JUMP_PLYOMETRIC,BEGINNER,APPROVED,DURATION,,60,60,15,"[""JUMP_ROPE""]","[""HOME"",""GYM""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",false,줄넘기 운동은 팔과 다리를 함께 움직이며 반복해서 가볍게 뛰는 유산소 운동입니다.,"[""주변 공간을 확인하고 발을 편하게 모아 선다."",""무릎을 살짝 굽힌 채 팔과 다리를 함께 벌리며 가볍게 뛴다."",""발 앞쪽부터 부드럽게 착지하고 같은 리듬으로 반복한다."",""속도를 낮추며 발을 모으고 호흡을 정리한다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2612,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CARDIO-INTERMEDIATE-V1"",""BEGINNER"":""FITT-CARDIO-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000158,"[""NEX-000158""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,chair_leg_extended_stretch_mobility_stretch_bodyweight,REX-000020,시티드 레그 익스텐션 스트레칭,chair leg extended stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""KNEE""]","[""HIP""]",true,의자 다리 스트레칭 운동은 무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1548,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000132,"[""NEX-000132""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,chest_front_shoulder_stretch_mobility_stretch_bodyweight,REX-000021,가슴·어깨 앞면 스트레칭,chest and front of shoulder stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""CHEST"",""SHOULDER""]","[""UPPER_BACK""]",true,가슴·어깨 앞면 스트레칭 운동은 가슴·어깨 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1271,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000110,"[""NEX-000110""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,close_grip_push_up_horizontal_push_bodyweight,REX-000022,클로즈 그립 푸시업,close-grip push-up,STRENGTH,TRICEPS,HORIZONTAL_PUSH,BEGINNER,APPROVED,REPS,4,,90,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""ELBOW"",""CHEST""]","[""SHOULDER"",""ABDOMEN""]",false,클로즈 그립 푸시업 운동은 팔을 앞으로 밀어 팔 뒤쪽을 사용하는 운동입니다.,"[""손과 발 또는 기구를 안정적으로 준비한다."",""어깨가 으쓱하지 않게 팔을 천천히 밀어낸다."",""팔꿈치를 조절할 수 있는 범위에서 굽힌다."",""천천히 처음 위치로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0259,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-PUSH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-COMPOUND-PUSH-V1""}",NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,NEX-000028,"[""NEX-000028""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,crunch_variant_core_brace_bodyweight,REX-000023,사이드 크런치,seated side crunch (wall),STRENGTH,CORE,CORE_BRACE,BEGINNER,APPROVED,DURATION,,30,90,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""ABDOMEN""]","[""LOWER_BACK""]",false,사이드 크런치 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0691,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CORE-DYNAMIC-INTERMEDIATE-V1"",""BEGINNER"":""FITT-CORE-DYNAMIC-V1""}",NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,NEX-000080,"[""NEX-000080""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,dead_bug_core_brace_bodyweight,REX-000024,데드버그,dead bug,STRENGTH,CORE,CORE_BRACE,BEGINNER,APPROVED,DURATION,,30,90,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""ABDOMEN""]","[""LOWER_BACK""]",false,데드버그 운동은 몸통을 유지하며 몸통 주변에 힘을 쓰는 운동입니다.,"[""안내된 시작 자세를 안정적으로 잡는다."",""배 주변에 가볍게 힘을 주고 숨을 쉰다."",""몸통이 흔들리지 않는 범위에서 팔이나 다리를 움직인다."",""천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0276,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-CORE-DYNAMIC-PER-SIDE-INTERMEDIATE-V1"",""BEGINNER"":""FITT-CORE-DYNAMIC-PER-SIDE-V1""}",NONE,좌우를 구분하는 동적 코어 운동에 REPS_PER_SIDE 단위 적용.,NEX-000030,"[""NEX-000030""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,dumbbell_goblet_squat_knee_dominant_dumbbell,REX-000025,고블릿 스쿼트,dumbbell goblet squat,STRENGTH,QUADRICEPS,KNEE_DOMINANT,BEGINNER,APPROVED,REPS,4,,90,15,"[""DUMBBELL""]","[""HOME"",""GYM""]","[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",false,고블릿 스쿼트 운동은 다리를 굽혔다 펴며 허벅지 앞쪽을 사용하는 운동입니다.,"[""발을 편하게 벌리고 양발에 무게를 나눈다."",""엉덩이를 뒤로 보내며 무릎을 천천히 굽힌다."",""발바닥을 바닥에 두고 편한 범위까지만 내려간다."",""발로 바닥을 밀며 천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1760,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-SQUAT-INTERMEDIATE-V1"",""BEGINNER"":""FITT-COMPOUND-SQUAT-V1""}",NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,NEX-000142,"[""NEX-000142"",""NEX-000201""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,dumbbell_lateral_raise_isolation_dumbbell,REX-000026,레터럴 레이즈,dumbbell lateral raise,STRENGTH,SHOULDERS,ISOLATION,BEGINNER,APPROVED,REPS,4,,90,15,"[""DUMBBELL""]","[""HOME"",""GYM""]","[""SHOULDER""]","[""ELBOW""]",false,레터럴 레이즈 운동은 다른 부위의 움직임을 줄이고 어깨를 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0334,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,NEX-000039,"[""NEX-000039"",""NEX-000097""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,dumbbell_preacher_curl_isolation_dumbbell,REX-000027,프리처 컬,dumbbell preacher curl,STRENGTH,BICEPS,ISOLATION,BEGINNER,APPROVED,REPS,4,,90,15,"[""DUMBBELL""]","[""HOME"",""GYM""]","[""ELBOW""]","[""WRIST_HAND""]",false,프리처 컬 운동은 다른 부위의 움직임을 줄이고 팔 앞쪽을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0372,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,NEX-000047,"[""NEX-000047"",""NEX-000054"",""NEX-000060"",""NEX-000140"",""NEX-000141"",""NEX-000149""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,dumbbell_rear_fly_isolation_dumbbell,REX-000028,리어 델트 플라이,dumbbell rear fly,STRENGTH,SHOULDERS,ISOLATION,BEGINNER,APPROVED,REPS,4,,90,15,"[""DUMBBELL""]","[""HOME"",""GYM""]","[""SHOULDER""]","[""UPPER_BACK""]",false,리어 델트 플라이 운동은 다른 부위의 움직임을 줄이고 어깨를 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0378,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,NEX-000037,"[""NEX-000037"",""NEX-000042"",""NEX-000048"",""NEX-000049"",""NEX-000050""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,dumbbell_shrug_isolation_dumbbell,REX-000029,슈러그,dumbbell shrug,STRENGTH,BACK,ISOLATION,BEGINNER,APPROVED,REPS,4,,90,15,"[""DUMBBELL""]","[""HOME"",""GYM""]","[""UPPER_BACK""]","[""SHOULDER""]",false,슈러그 운동은 다른 부위의 움직임을 줄이고 등을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0406,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,NEX-000025,"[""NEX-000025"",""NEX-000033"",""NEX-000034"",""NEX-000038"",""NEX-000057"",""NEX-000106""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,dumbbell_standing_curl_isolation_dumbbell,REX-000030,덤벨 바이셉스 컬,dumbbell standing biceps curl,STRENGTH,BICEPS,ISOLATION,BEGINNER,APPROVED,REPS,4,,90,15,"[""DUMBBELL""]","[""HOME"",""GYM""]","[""ELBOW""]","[""WRIST_HAND""]",false,덤벨 바이셉스 컬 운동은 다른 부위의 움직임을 줄이고 팔 앞쪽을 집중해 사용하는 운동입니다.,"[""시작 자세와 기구를 안정적으로 준비한다."",""안내된 부위를 중심으로 천천히 움직인다."",""끝 범위에서 힘을 잠시 유지한다."",""반동 없이 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,0416,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-ISOLATION-STRENGTH-INTERMEDIATE-V1"",""BEGINNER"":""FITT-ISOLATION-STRENGTH-V1""}",NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,NEX-000059,"[""NEX-000059""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,dumbbell_step_up_lunge_knee_dominant_dumbbell_step_box,REX-000031,덤벨 스텝업 런지,dumbbell step-up lunge,STRENGTH,QUADRICEPS,KNEE_DOMINANT,BEGINNER,APPROVED,REPS,4,,90,15,"[""DUMBBELL"",""STEP_BOX""]","[""HOME"",""GYM""]","[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",false,덤벨 스텝업 런지 운동은 다리를 굽혔다 펴며 허벅지 앞쪽을 사용하는 운동입니다.,"[""발을 편하게 벌리고 양발에 무게를 나눈다."",""엉덩이를 뒤로 보내며 무릎을 천천히 굽힌다."",""발바닥을 바닥에 두고 편한 범위까지만 내려간다."",""발로 바닥을 밀며 천천히 시작 자세로 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,2796,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-COMPOUND-LUNGE-INTERMEDIATE-V1"",""BEGINNER"":""FITT-COMPOUND-LUNGE-V1""}",NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,NEX-000159,"[""NEX-000159""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,dynamic_chest_stretch_mobility_stretch_bodyweight,REX-000032,다이내믹 가슴 스트레칭,dynamic chest stretch (male),MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""CHEST""]","[""SHOULDER"",""UPPER_BACK""]",true,다이내믹 가슴 스트레칭 운동은 가슴 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1167,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000108,"[""NEX-000108""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,exercise_ball_hip_flexor_stretch_mobility_stretch_stability_ball,REX-000033,짐볼 고관절 스트레칭,exercise ball hip flexor stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""STABILITY_BALL""]","[""HOME"",""GYM""]","[""HIP""]","[""LOWER_BACK""]",true,짐볼 고관절 굴근 스트레칭 운동은 고관절 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1559,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000133,"[""NEX-000133""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
EXERCISE,exercise-catalog-v2.0.2-draft,hamstring_stretch_mobility_stretch_bodyweight,REX-000034,햄스트링 스트레칭,hamstring stretch,MOBILITY,MOBILITY,MOBILITY_STRETCH,BEGINNER,APPROVED,DURATION,,30,30,15,"[""BODYWEIGHT""]","[""HOME"",""GYM""]","[""KNEE""]","[""HIP""]",true,햄스트링 스트레칭 운동은 무릎 주변을 천천히 움직이며 범위를 확인하는 스트레칭입니다.,"[""편안한 시작 자세를 잡고 주변 공간을 확인한다."",""숨을 고르게 쉬며 안내된 방향으로 천천히 움직인다."",""당김이 느껴지는 범위에서 잠시 멈춘다."",""반동 없이 시작 자세로 천천히 돌아온다.""]",representative-content-v0.1.0,DOMAIN_APPROVED,gymvisual,1511,false,"[""BEGINNER"",""INTERMEDIATE""]","{""INTERMEDIATE"":""FITT-MOBILITY-INTERMEDIATE-V1"",""BEGINNER"":""FITT-MOBILITY-V1""}",NONE,패턴 전용 FITT 템플릿 적용.,NEX-000130,"[""NEX-000130""]",REVIEW_REQUIRED,true,,,,,,,,,,,,,,,,,,,,
