representative_id,representative_name_ko,exercise_family,variant_list,source_ids,source_count,movement_pattern,training_type,target_muscle,equipment,difficulty,beginner_suitable,selection_reason,merge_judgement,merge_basis,removable_review_required_codes,additional_review_required_codes,representative_source_id,representative_source_name,representative_review_status,review_required,review_required_codes,reviewed_family,reviewed_variant_relation,reviewed_movement_pattern,reviewed_equipment,reviewed_cardio_equipment,review_decision,review_reason_code,reviewer,reviewed_at,taxonomy_review_status,setup_condition_ko,target_muscle_status,primary_body_area_codes,secondary_body_area_codes,body_area_status,difficulty_status
REX-000071,스텝밀,CARDIO,"[{""source_id"":""gymvisual:2311"",""variant"":""BASE"",""source_name"":""walking on stepmill""}]",gymvisual:2311,1,GAIT,CARDIO,CARDIO,MACHINE,INTERMEDIATE,CONDITIONAL,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:2311,walking on stepmill,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,GAIT,equipment=MACHINE;requires_equipment=true;locations=GYM,STEPMILL,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000072,일립티컬,CARDIO,"[{""source_id"":""gymvisual:2141"",""variant"":""BASE"",""source_name"":""walk elliptical cross trainer""}]",gymvisual:2141,1,ELLIPTICAL,CARDIO,CARDIO,ELLIPTICAL_MACHINE,BEGINNER,SUITABLE,대표 후보로는 포함하되 family·movement pattern taxonomy와 운영 적합성 검토가 남아 있어 provisional로 표시함.,PROVISIONAL_SINGLETON_REVIEW_REQUIRED,원천 후보를 대표 카탈로그에 포함하되 family taxonomy가 미확정이므로 자동 병합하지 않은 provisional singleton이다. 사람 검토 후 family 통합 또는 분리를 확정해야 한다.,,,gymvisual:2141,walk elliptical cross trainer,FAMILY_SELECTION_COMPLETE,false,,CARDIO,NO_VARIANT_SINGLE_SOURCE,ELLIPTICAL,equipment=ELLIPTICAL_MACHINE;requires_equipment=true;locations=GYM,ELLIPTICAL,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]",APPROVED,APPROVED
REX-000073,롤러 등 스트레칭,ROLLER_BACK_STRETCH,"[{""source_id"":""gymvisual:2208"",""variant"":""BASE"",""source_name"":""roller back stretch""}]",gymvisual:2208,1,MOBILITY_STRETCH,MOBILITY,MOBILITY,ROLLER,INTERMEDIATE,CONDITIONAL,family 내 대표 1개를 선택; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 최종 안전·용량·권리 검수는 별도 유지.,SINGLETON_FAMILY,단일 원본 레코드이며 동일 family 내 병합 대상이 없음.,,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_FAMILY_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|VARIANT_RELATION_REVIEW_REQUIRED,gymvisual:2208,roller back stretch,FAMILY_SELECTION_COMPLETE,true,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED,ROLLER_BACK_STRETCH,NO_VARIANT_SINGLE_SOURCE,MOBILITY_STRETCH,equipment=ROLLER;requires_equipment=true;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""UPPER_BACK""]","[""LOWER_BACK""]",APPROVED,APPROVED
REX-000074,롤러 둔근 스트레칭,ROLLER_HIP_STRETCH,"[{""source_id"":""gymvisual:2202"",""variant"":""BASE"",""source_name"":""roller hip stretch""}]",gymvisual:2202,1,MOBILITY_STRETCH,MOBILITY,MOBILITY,ROLLER,INTERMEDIATE,CONDITIONAL,family 내 대표 1개를 선택; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 최종 안전·용량·권리 검수는 별도 유지.,SINGLETON_FAMILY,단일 원본 레코드이며 동일 family 내 병합 대상이 없음.,,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_FAMILY_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|VARIANT_RELATION_REVIEW_REQUIRED,gymvisual:2202,roller hip stretch,FAMILY_SELECTION_COMPLETE,true,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED,ROLLER_HIP_STRETCH,NO_VARIANT_SINGLE_SOURCE,MOBILITY_STRETCH,equipment=ROLLER;requires_equipment=true;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""HIP""]","[""LOWER_BACK""]",APPROVED,APPROVED
REX-000075,회전형 크런치,ROTATION_VARIANT,"[{""source_id"":""gymvisual:0972"",""variant"":""BAND"",""source_name"":""band bicycle crunch""},{""source_id"":""gymvisual:0985"",""variant"":""BAND|KNEELING|ROTATION"",""source_name"":""band kneeling twisting crunch""},{""source_id"":""wger:145"",""variant"":""BASE"",""source_name"":""Cable Woodchoppers""}]",gymvisual:0972|gymvisual:0985|wger:145,3,CORE_BRACE,STRENGTH,CORE,CABLE|MACHINE,INTERMEDIATE,CONDITIONAL,family 내 대표 1개를 선택; 초보자 접근성 후보값이 있음; 최종 안전·용량·권리 검수는 별도 유지.,MERGE_TO_FAMILY_KEEP_VARIANTS,"동일 목적과 수행 패턴(CORE_BRACE)을 공유하는 후보를 family로 묶고, 장비·자세·그립·편측성·난이도 차이는 variant로 보존했다. 타겟 근육만 같은 후보는 이 family 근거로 사용하지 않았다.",,BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_TAXONOMY_MAPPING_REQUIRED|HUMAN_TAXONOMY_REVIEW_REQUIRED|INSTRUCTION_CONTENT_REVIEW_REQUIRED|KOREAN_LOCALIZATION_REVIEW_REQUIRED|SOURCE_LICENSE_REVIEW_REQUIRED,wger:145,Cable Woodchoppers,FAMILY_SELECTION_COMPLETE,true,BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_TAXONOMY_MAPPING_REQUIRED|INSTRUCTION_CONTENT_REVIEW_REQUIRED|KOREAN_LOCALIZATION_REVIEW_REQUIRED|SOURCE_LICENSE_REVIEW_REQUIRED,ROTATION_VARIANT,KEEP_VARIANTS:3,CORE_BRACE,equipment=CABLE|MACHINE;requires_equipment=true;locations=GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ABDOMEN""]","[""LOWER_BACK"",""SHOULDER""]",APPROVED,APPROVED
REX-000076,로우,ROW_VARIANT,"[{""source_id"":""wger:1117"",""variant"":""BASE"",""source_name"":""Seated Cable Row""},{""source_id"":""wger:1227"",""variant"":""DUMBBELL|REAR"",""source_name"":""Dumbbell rear delt row""},{""source_id"":""wger:1283"",""variant"":""DUMBBELL|BENCH|INCLINE"",""source_name"":""Incline Chest-Supported Dumbbell Row""},{""source_id"":""wger:1725"",""variant"":""SEATED"",""source_name"":""Seated Row (Machine)""}]",wger:1117|wger:1227|wger:1283|wger:1725,4,HORIZONTAL_PULL,STRENGTH,BACK,CABLE|MACHINE,BEGINNER,SUITABLE,family 내 대표 1개를 선택; 표준 운동명이 명확함; 초보자 접근성 후보값이 있음; 최종 안전·용량·권리 검수는 별도 유지.,MERGE_TO_FAMILY_KEEP_VARIANTS,"동일 목적과 수행 패턴(HORIZONTAL_PULL)을 공유하는 후보를 family로 묶고, 장비·자세·그립·편측성·난이도 차이는 variant로 보존했다. 타겟 근육만 같은 후보는 이 family 근거로 사용하지 않았다.",,BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_TAXONOMY_MAPPING_REQUIRED|INSTRUCTION_CONTENT_REVIEW_REQUIRED|KOREAN_LOCALIZATION_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|SOURCE_EQUIPMENT_UNSPECIFIED|SOURCE_LICENSE_REVIEW_REQUIRED,wger:1117,Seated Cable Row,FAMILY_SELECTION_COMPLETE,true,BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_TAXONOMY_MAPPING_REQUIRED|INSTRUCTION_CONTENT_REVIEW_REQUIRED|KOREAN_LOCALIZATION_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|SOURCE_EQUIPMENT_UNSPECIFIED|SOURCE_LICENSE_REVIEW_REQUIRED,ROW_VARIANT,KEEP_VARIANTS:4,HORIZONTAL_PULL,equipment=CABLE|MACHINE;requires_equipment=true;locations=GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]",APPROVED,APPROVED
REX-000077,러너스 스트레칭,RUNNERS_STRETCH,"[{""source_id"":""gymvisual:1585"",""variant"":""BASE"",""source_name"":""runners stretch""}]",gymvisual:1585,1,MOBILITY_STRETCH,MOBILITY,MOBILITY,BODYWEIGHT,BEGINNER,CONDITIONAL,family 내 대표 1개를 선택; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 최종 안전·용량·권리 검수는 별도 유지.,SINGLETON_FAMILY,단일 원본 레코드이며 동일 family 내 병합 대상이 없음.,,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_FAMILY_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|VARIANT_RELATION_REVIEW_REQUIRED,gymvisual:1585,runners stretch,FAMILY_SELECTION_COMPLETE,true,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED,RUNNERS_STRETCH,NO_VARIANT_SINGLE_SOURCE,MOBILITY_STRETCH,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",APPROVED,APPROVED
REX-000078,스캐풀라 풀업,SCAPULAR_PULL_UP,"[{""source_id"":""gymvisual:0688"",""variant"":""BASE"",""source_name"":""scapular pull-up""}]",gymvisual:0688,1,VERTICAL_PULL,STRENGTH,BACK,BODYWEIGHT,INTERMEDIATE,CONDITIONAL,family 내 대표 1개를 선택; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 기존 선정 후보가 RECOMMENDED임; 최종 안전·용량·권리 검수는 별도 유지.,SINGLETON_FAMILY,단일 원본 레코드이며 동일 family 내 병합 대상이 없음.,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW,BEGINNER_SUITABILITY_REVIEW|EQUIPMENT_TAXONOMY_CANDIDATE_REVIEW|MOVEMENT_PATTERN_REVIEW,gymvisual:0688,scapular pull-up,FAMILY_SELECTION_COMPLETE,true,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW|BEGINNER_SUITABILITY_REVIEW,SCAPULAR_PULL_UP,NO_VARIANT_SINGLE_SOURCE,VERTICAL_PULL,equipment=BODYWEIGHT|PULL_UP_BAR;requires_equipment=true;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",APPROVED,APPROVED
REX-000079,시티드 케이블 로우,SEATED_CABLE_ROW,"[{""source_id"":""gymvisual:0159"",""variant"":""DECLINE|SEATED|WIDE_GRIP"",""source_name"":""cable decline seated wide-grip row""},{""source_id"":""gymvisual:0160"",""variant"":""SEATED|WIDE_GRIP"",""source_name"":""cable floor seated wide-grip row""},{""source_id"":""gymvisual:0167"",""variant"":""KNEELING"",""source_name"":""cable high row (kneeling)""},{""source_id"":""gymvisual:0208"",""variant"":""SEATED|REVERSE_GRIP|REVERSE"",""source_name"":""cable reverse-grip straight back seated high row""},{""source_id"":""gymvisual:0218"",""variant"":""SEATED|WIDE_GRIP"",""source_name"":""cable seated wide-grip row""},{""source_id"":""gymvisual:0861"",""variant"":""BASE"",""source_name"":""cable seated row""}]",gymvisual:0159|gymvisual:0160|gymvisual:0167|gymvisual:0208|gymvisual:0218|gymvisual:0861,6,HORIZONTAL_PULL,STRENGTH,BACK,CABLE,BEGINNER,SUITABLE,family 내 대표 1개를 선택; 표준 운동명이 명확함; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 기존 선정 후보가 RECOMMENDED임; 최종 안전·용량·권리 검수는 별도 유지.,MERGE_TO_FAMILY_KEEP_VARIANTS,"동일 목적과 수행 패턴(HORIZONTAL_PULL)을 공유하는 후보를 family로 묶고, 장비·자세·그립·편측성·난이도 차이는 variant로 보존했다. 타겟 근육만 같은 후보는 이 family 근거로 사용하지 않았다.",EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW,BEGINNER_SUITABILITY_REVIEW|EQUIPMENT_TAXONOMY_CANDIDATE_REVIEW|HUMAN_TAXONOMY_REVIEW_REQUIRED|MOVEMENT_PATTERN_REVIEW,gymvisual:0861,cable seated row,FAMILY_SELECTION_COMPLETE,true,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW|BEGINNER_SUITABILITY_REVIEW,SEATED_CABLE_ROW,KEEP_VARIANTS:6,HORIZONTAL_PULL,equipment=CABLE|MACHINE;requires_equipment=true;locations=GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",APPROVED,APPROVED
REX-000080,시티드 카프 레이즈,SEATED_CALF_RAISE,"[{""source_id"":""gymvisual:0088"",""variant"":""BASE"",""source_name"":""barbell seated calf raise""},{""source_id"":""gymvisual:0594"",""variant"":""MACHINE|SEATED"",""source_name"":""lever seated calf raise""},{""source_id"":""gymvisual:1379"",""variant"":""DUMBBELL|SEATED"",""source_name"":""dumbbell seated calf raise""},{""source_id"":""gymvisual:2335"",""variant"":""MACHINE|SEATED"",""source_name"":""lever seated calf press""},{""source_id"":""wger:146"",""variant"":""SOURCE_VARIANT"",""source_name"":""Calf Press Using Leg Press Machine""}]",gymvisual:0088|gymvisual:0594|gymvisual:1379|gymvisual:2335|wger:146,5,ISOLATION,STRENGTH,CALVES,BARBELL,BEGINNER,CONDITIONAL,family 내 대표 1개를 선택; 표준 운동명이 명확함; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 기존 선정 후보가 RECOMMENDED임; 최종 안전·용량·권리 검수는 별도 유지.,MERGE_TO_FAMILY_KEEP_VARIANTS,"동일 목적과 수행 패턴(ISOLATION)을 공유하는 후보를 family로 묶고, 장비·자세·그립·편측성·난이도 차이는 variant로 보존했다. 타겟 근육만 같은 후보는 이 family 근거로 사용하지 않았다.",EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW,BEGINNER_SUITABILITY_REVIEW|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EQUIPMENT_TAXONOMY_CANDIDATE_REVIEW|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_TAXONOMY_MAPPING_REQUIRED|HUMAN_TAXONOMY_REVIEW_REQUIRED|INSTRUCTION_CONTENT_REVIEW_REQUIRED|KOREAN_LOCALIZATION_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|MOVEMENT_PATTERN_REVIEW|SOURCE_EQUIPMENT_UNSPECIFIED|SOURCE_LICENSE_REVIEW_REQUIRED,gymvisual:0088,barbell seated calf raise,FAMILY_SELECTION_COMPLETE,true,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW|BEGINNER_SUITABILITY_REVIEW|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_TAXONOMY_MAPPING_REQUIRED|INSTRUCTION_CONTENT_REVIEW_REQUIRED|KOREAN_LOCALIZATION_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|SOURCE_EQUIPMENT_UNSPECIFIED|SOURCE_LICENSE_REVIEW_REQUIRED,SEATED_CALF_RAISE,KEEP_VARIANTS:5,ISOLATION,equipment=BARBELL;requires_equipment=true;locations=GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,안정적인 지지물(벤치 또는 의자 등)을 준비한다.,APPROVED,"[""ANKLE_FOOT""]","[""KNEE""]",APPROVED,APPROVED
REX-000081,앉아서 종아리 스트레칭,SEATED_CALF_STRETCH,"[{""source_id"":""gymvisual:1390"",""variant"":""BASE"",""source_name"":""seated calf stretch (male)""}]",gymvisual:1390,1,MOBILITY_STRETCH,MOBILITY,MOBILITY,BODYWEIGHT,BEGINNER,SUITABLE,family 내 대표 1개를 선택; 원천 설명·가이드 연결이 있음; 최종 안전·용량·권리 검수는 별도 유지.,SINGLETON_FAMILY,단일 원본 레코드이며 동일 family 내 병합 대상이 없음.,,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_FAMILY_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|VARIANT_RELATION_REVIEW_REQUIRED,gymvisual:1390,seated calf stretch (male),FAMILY_SELECTION_COMPLETE,true,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED,SEATED_CALF_STRETCH,NO_VARIANT_SINGLE_SOURCE,MOBILITY_STRETCH,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""ANKLE_FOOT""]","[""KNEE""]",APPROVED,APPROVED
REX-000082,앉아서 둔근 스트레칭,SEATED_GLUTE_STRETCH,"[{""source_id"":""gymvisual:1424"",""variant"":""BASE"",""source_name"":""seated glute stretch""}]",gymvisual:1424,1,MOBILITY_STRETCH,MOBILITY,MOBILITY,BODYWEIGHT,BEGINNER,SUITABLE,family 내 대표 1개를 선택; 원천 설명·가이드 연결이 있음; 최종 안전·용량·권리 검수는 별도 유지.,SINGLETON_FAMILY,단일 원본 레코드이며 동일 family 내 병합 대상이 없음.,,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_FAMILY_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|VARIANT_RELATION_REVIEW_REQUIRED,gymvisual:1424,seated glute stretch,FAMILY_SELECTION_COMPLETE,true,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|LOAD_PROFILE_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED,SEATED_GLUTE_STRETCH,NO_VARIANT_SINGLE_SOURCE,MOBILITY_STRETCH,equipment=BODYWEIGHT;requires_equipment=false;locations=HOME|GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""HIP""]","[""KNEE""]",APPROVED,APPROVED
REX-000083,레그 컬,SEATED_LEG_CURL,"[{""source_id"":""gymvisual:0496"",""variant"":""BODYWEIGHT"",""source_name"":""inverse leg curl (bench support)""},{""source_id"":""gymvisual:0599"",""variant"":""BASE"",""source_name"":""lever seated leg curl""},{""source_id"":""gymvisual:0696"",""variant"":""BODYWEIGHT|FLOOR"",""source_name"":""self assisted inverse leg curl (on floor)""},{""source_id"":""gymvisual:0697"",""variant"":""BODYWEIGHT"",""source_name"":""self assisted inverse leg curl""},{""source_id"":""gymvisual:0795"",""variant"":""BODYWEIGHT|STANDING|SINGLE_LEG"",""source_name"":""standing single leg curl""},{""source_id"":""gymvisual:2400"",""variant"":""BODYWEIGHT"",""source_name"":""inverse leg curl (on pull-up cable machine)""},{""source_id"":""kspo:ddff78f01b0aa7c568bb66781954f5bbb7a7f882745b3490702d63e6467f924e"",""variant"":""CHAIR"",""source_name"":""의자잡고 후방으로 무릎 굽혀 들기""},{""source_id"":""wger:1603"",""variant"":""BAND"",""source_name"":""Leg curl with elastic""},{""source_id"":""wger:364"",""variant"":""SOURCE_VARIANT"",""source_name"":""Leg Curl""}]",gymvisual:0496|gymvisual:0599|gymvisual:0696|gymvisual:0697|gymvisual:0795|gymvisual:2400|kspo:ddff78f01b0aa7c568bb66781954f5bbb7a7f882745b3490702d63e6467f924e|wger:1603|wger:364,9,KNEE_FLEXION,STRENGTH,HAMSTRINGS,MACHINE,BEGINNER,SUITABLE,family 내 대표 1개를 선택; family 핵심 동작명을 포함함; 초보자 접근성 후보값이 있음; 원천 설명·가이드 연결이 있음; 기존 선정 후보가 RECOMMENDED임; 최종 안전·용량·권리 검수는 별도 유지.,MERGE_TO_FAMILY_KEEP_VARIANTS,"동일 목적과 수행 패턴(KNEE_FLEXION)을 공유하는 후보를 family로 묶고, 장비·자세·그립·편측성·난이도 차이는 variant로 보존했다. 타겟 근육만 같은 후보는 이 family 근거로 사용하지 않았다.",EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW,ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EQUIPMENT_TAXONOMY_CANDIDATE_REVIEW|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_TAXONOMY_MAPPING_REQUIRED|HUMAN_TAXONOMY_REVIEW_REQUIRED|INSTRUCTION_CONTENT_REVIEW_REQUIRED|KOREAN_LOCALIZATION_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|MOVEMENT_PATTERN_REVIEW|SOURCE_DOSAGE_UNSPECIFIED|SOURCE_EQUIPMENT_UNSPECIFIED|SOURCE_LICENSE_REVIEW_REQUIRED,gymvisual:0599,lever seated leg curl,FAMILY_SELECTION_COMPLETE,true,EXERCISE_FAMILY_BOUNDARY_REVIEW|HUMAN_REPRESENTATIVE_SELECTION_REVIEW|ALTERNATIVE_RELATION_REVIEW_REQUIRED|BEGINNER_SUITABILITY_REVIEW|BEGINNER_SUITABILITY_REVIEW_REQUIRED|DOMAIN_SAFETY_REVIEW_REQUIRED|EXECUTION_DOSAGE_REVIEW_REQUIRED|EXERCISE_TAXONOMY_MAPPING_REQUIRED|INSTRUCTION_CONTENT_REVIEW_REQUIRED|KOREAN_LOCALIZATION_REVIEW_REQUIRED|MEDIA_RIGHTS_REVIEW_REQUIRED|SOURCE_DOSAGE_UNSPECIFIED|SOURCE_EQUIPMENT_UNSPECIFIED|SOURCE_LICENSE_REVIEW_REQUIRED,SEATED_LEG_CURL,KEEP_VARIANTS:9,KNEE_FLEXION,equipment=MACHINE;requires_equipment=true;locations=GYM,NOT_APPLICABLE,APPROVED,DOMAIN_EXPERT_TAXONOMY_APPROVAL_2026_08_21,DOMAIN_EXPERT_REVIEW,2026-08-21T00:00:00+09:00,TAXONOMY_APPROVED,,APPROVED,"[""KNEE""]","[""HIP""]",APPROVED,APPROVED
