exercise_id,exercise_name_ko,body_focus_code,primary_body_area_codes,secondary_body_area_codes,proposed_body_focus_code,proposed_difficulty_code,difficulty_code,timing_mode_code,default_sets,default_reps,default_work_seconds,default_rest_seconds,default_transition_seconds,intensity_level,name_ko_status,body_focus_status,body_area_status,difficulty_status,fitt_status,name_ko_basis,body_focus_basis,body_area_basis,difficulty_basis,fitt_basis,catalog_exposure_code,canonical_exercise_id,variant_relation_code,variant_basis,reviewer,reviewed_at,name_en,equipment_code,fitt_template_id,experience_level_code,prescription_unit,min_sets,max_sets,min_reps,max_reps,min_work_seconds,max_work_seconds,default_intensity,fitt_mapping_exception_code,fitt_mapping_note,suggested_movement_pattern,current_training_type
NEX-000026,케이블 스탠딩 플라이,CHEST,"[""CHEST""]","[""SHOULDER""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=pectorals,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000026,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,cable standing fly,CABLE_MACHINE,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PUSH,STRENGTH
NEX-000027,케이블 턱 리버스 크런치,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000027,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,cable tuck reverse crunch,CABLE_MACHINE,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000028,클로즈그립 푸시업,TRICEPS,"[""ELBOW"",""CHEST""]","[""SHOULDER"",""ABDOMEN""]",,BEGINNER,BEGINNER,REPS,2,10,,90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=triceps,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 기본값. 초급은 2–3세트·8–12회 범위에서 기본 2세트·10회, 중급은 2–3세트·8–12회 범위에서 기본 3세트·10회를 사용한다. 개인별 부하·진행은 Agent가 결정.",PRIMARY,NEX-000028,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,close-grip push-up,BODYWEIGHT,FITT-COMPOUND-PUSH-V1,BEGINNER,REPS,2,3,8,12,,,MODERATE,NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,PUSH,STRENGTH
NEX-000029,크런치 바닥,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,BEGINNER,BEGINNER,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000029,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,crunch floor,BODYWEIGHT,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000030,데드 버그,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,BEGINNER,BEGINNER,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000030,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dead bug,BODYWEIGHT,FITT-CORE-DYNAMIC-PER-SIDE-V1,BEGINNER,REPS_PER_SIDE,2,2,8,12,,,LIGHT_MODERATE,NONE,좌우를 구분하는 동적 코어 운동에 REPS_PER_SIDE 단위 적용.,CORE,STRENGTH
NEX-000031,디클라인 크런치,CORE,"[""ABDOMEN""]","[""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,10,,45-60,,LIGHT_MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=abs,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 코어 기본값. 동적 코어는 횟수형, 정적 코어는 시간형으로 분리하며 통증·재활 처방이 아님; 개인별 자세·진행은 Agent가 조정.",PRIMARY,NEX-000031,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,decline crunch,BODYWEIGHT|BENCH,FITT-CORE-DYNAMIC-V1,BEGINNER,REPS,2,2,8,12,,,LIGHT_MODERATE,NONE,동적 코어 운동에 REPS 단위 템플릿 적용.,CORE,STRENGTH
NEX-000032,덤벨 데드리프트,GLUTES,"[""HIP""]","[""KNEE"",""LOWER_BACK""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,10,,90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=glutes,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 기본값. 초급은 2–3세트·8–12회 범위에서 기본 2세트·10회, 중급은 2–3세트·8–12회 범위에서 기본 3세트·10회를 사용한다. 개인별 부하·진행은 Agent가 결정.",PRIMARY,NEX-000032,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell deadlift,DUMBBELL,FITT-COMPOUND-HINGE-V1,BEGINNER,REPS,2,3,8,12,,,MODERATE,NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,HINGE,STRENGTH
NEX-000033,덤벨 디클라인 슈러그,BACK,"[""UPPER_BACK""]","[""SHOULDER""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=traps,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",MEDIA_VARIANT,NEX-000034,SAME_MOVEMENT_MEDIA_VARIANT,"Same target, equipment, decline posture, and movement; 0304 differs only in media and cues.",codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell decline shrug v. 2,DUMBBELL|BENCH,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PULL,STRENGTH
NEX-000034,덤벨 디클라인 슈러그,BACK,"[""UPPER_BACK""]","[""SHOULDER""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=traps,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000034,NONE,Canonical user-facing record for the decline dumbbell shrug source pair.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell decline shrug,DUMBBELL|BENCH,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PULL,STRENGTH
NEX-000035,덤벨 프론트 레이즈,SHOULDERS,"[""SHOULDER""]","[""ELBOW""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=delts,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",MEDIA_VARIANT,NEX-000036,SAME_MOVEMENT_MEDIA_VARIANT,"Same target, equipment, stance, and shoulder-height range; 0309 only adds a core cue.",codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell front raise v. 2,DUMBBELL,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PUSH,STRENGTH
NEX-000036,덤벨 프론트 레이즈,SHOULDERS,"[""SHOULDER""]","[""ELBOW""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=delts,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000036,NONE,Canonical user-facing record for the dumbbell front raise source pair.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell front raise,DUMBBELL,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PUSH,STRENGTH
NEX-000037,덤벨 인클라인 리어 레터럴 레이즈,SHOULDERS,"[""SHOULDER""]","[""UPPER_BACK""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=delts,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000037,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell incline rear lateral raise,DUMBBELL|BENCH,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PULL,STRENGTH
NEX-000038,덤벨 인클라인 슈러그,BACK,"[""UPPER_BACK""]","[""SHOULDER""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=traps,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000038,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell incline shrug,DUMBBELL|BENCH,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PULL,STRENGTH
NEX-000039,덤벨 레터럴 레이즈,SHOULDERS,"[""SHOULDER""]","[""ELBOW""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=delts,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000039,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell lateral raise,DUMBBELL,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PUSH,STRENGTH
NEX-000040,덤벨 레터럴 투 프론트 레이즈,SHOULDERS,"[""SHOULDER""]","[""ELBOW""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=delts,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000040,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell lateral to front raise,DUMBBELL,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PUSH,STRENGTH
NEX-000041,덤벨 런지,GLUTES,"[""HIP"",""KNEE""]","[""ANKLE_FOOT""]",,INTERMEDIATE,INTERMEDIATE,REPS,2,10,,90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=glutes,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,"Codex-assisted review: requires baseline form, load/posture control, or free-weight coordination.","운동 전공 검수 반영 기본값. 초급은 2–3세트·8–12회 범위에서 기본 2세트·10회, 중급은 2–3세트·8–12회 범위에서 기본 3세트·10회를 사용한다. 개인별 부하·진행은 Agent가 결정.",PRIMARY,NEX-000041,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell lunge,DUMBBELL,FITT-COMPOUND-LUNGE-V1,BEGINNER,REPS_PER_SIDE,2,2,8,12,,,MODERATE,NONE,다관절 저항운동 패턴 전용 복합 템플릿 적용.,LUNGE,STRENGTH
NEX-000042,덤벨 라잉 리어 레터럴 레이즈,SHOULDERS,"[""SHOULDER""]","[""UPPER_BACK""]",,BEGINNER,BEGINNER,REPS,2,12,,60-90,,MODERATE,REVIEW_REQUIRED,REVIEW_REQUIRED,APPROVED,APPROVED,APPROVED,source title converted to Korean draft; Korean localization review required,target=delts,Codex-assisted review: primary records direct force-producing area(s); secondary records assisting or stabilizing area(s).,Codex-assisted review: basic movement in a stable setup with low technical demand for entry-level learners.,"운동 전공 검수 반영 고립 기본값. 장비가 아니라 운동 특성으로 구분하며, 초급은 2세트·10–15회에서 기본 12회, 중급은 2–3세트·10–15회에서 기본 3세트·12회를 사용한다.",PRIMARY,NEX-000042,NONE,No versioned source-pair decision recorded.,codex-assisted-review,2026-08-24T12:36:10+09:00,dumbbell lying rear lateral raise,DUMBBELL,FITT-ISOLATION-STRENGTH-V1,BEGINNER,REPS,2,2,10,15,,,MODERATE,NONE,단일관절 또는 고립 저항운동 특성으로 ISOLATION_STRENGTH 템플릿 적용.,PULL,STRENGTH
